Time(s),V_pv_instant(V),V_mppt(V),I_pv(A),P_pv(W),P_ref(W),V_out(V),I_L(A),Duty
0.0602,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0604,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0606,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0608,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.061,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0612,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0614,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0616,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0618,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.062,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0622,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0624,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0626,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0628,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.063,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0632,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0634,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0636,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0638,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.064,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0642,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0644,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0646,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0648,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.065,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0652,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
