ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,39.55069999938132,35,799,178692,790,12.589808,4.893077,12.52999,
1,25.5371000021114,21,788,178688,791,16.581852,2.343868,10.49784,
1,18.045299999357667,21,757,178668,792,18.722463,2.948191,12.56465,
1,42.42550000344636,39,947,178532,793,18.686773,1.659066,15.57417,
1,32.141999996383674,46,1024,178532,794,13.164779,1.941046,15.45492,
1,25.41919999930542,36,717,178696,795,18.88182,4.058481,12.52999,
1,38.97510000388138,21,649,178488,796,14.624327,4.734142,12.38575,
1,24.958199996035546,21,730,178688,797,18.882834,2.552322,12.16467,
1,25.211300002411008,21,856,178484,798,16.798858,4.939331,16.00822,
1,28.6197000023094,38,792,178684,799,17.650391,1.790962,16.36822,
1,29.86080000118818,35,815,178488,800,16.789041,4.565004,12.52999,
1,38.60569999960717,21,814,178484,801,16.258619,2.869502,12.01296,
1,19.099999997706618,38,1014,178512,802,17.963152,2.816177,12.46878,
1,45.28009999921778,38,961,178532,803,17.065149,1.028107,12.40822,
1,35.267500003101304,21,798,178692,804,18.102488,4.844117,12.76822,
1,20.215600001392886,60,984,178512,805,18.761775,4.266846,12.52999,
1,46.375400001124945,38,1019,178520,806,15.788701,3.941438,11.32059,
1,24.411200000031386,39,956,178532,807,15.913273,1.45417,12.27224,
1,22.20600000146078,21,802,178688,808,12.268282,2.392784,10.61743,
1,32.26900000299793,38,962,178532,809,18.693044,2.88066,10.82225,
1,32.05909999815049,35,843,178476,810,12.888189,1.134221,12.52999,
1,43.06940000242321,38,949,178540,811,16.222868,1.993637,10.8308,
1,30.919900003937073,38,1034,178540,812,17.109746,2.182915,12.49097,
1,23.932800002512522,38,742,178492,813,15.54875,1.565562,14.21743,
1,38.2882999983849,27,685,178484,814,15.246572,3.274515,12.53282,
1,48.8958999994793,60,751,178492,815,16.24377,1.408692,12.52999,
1,41.933499996957835,43,869,178496,816,18.880324,3.855514,12.52999,
1,23.82029999716906,21,689,178492,817,13.19065,1.441011,10.4,
1,44.28550000011455,21,666,178484,818,13.386914,2.640973,14.0,
1,36.54400000232272,21,654,178488,819,13.958653,1.914604,17.6,
1,50.22610000014538,21,871,178496,820,17.021185,1.477637,21.2,
1,31.2088999999105,35,810,178484,821,13.704081,4.657798,12.52999,
1,33.67630000138888,21,709,178496,822,12.941584,1.891094,12.77929,
1,57.30079999921145,21,814,178484,823,19.267962,4.124253,13.50017,
1,36.05819999938831,21,788,178484,824,15.586149,4.878189,17.13394,
1,39.99479999765754,38,946,178536,825,14.615426,3.374819,18.37943,
1,59.19780000112951,60,1050,178532,826,13.626939,2.836916,12.52999,
1,43.2102999984636,21,653,178484,827,13.962429,3.883047,13.96259,
1,42.60940000676783,21,718,178484,828,13.473619,4.544004,12.81404,
1,59.29889999970328,21,802,178464,829,19.175517,4.074242,14.95518,
1,43.63939999893773,21,823,178488,830,19.087452,2.209535,16.55945,
1,118.293999999878,60,989,178532,831,12.414319,4.633257,12.52999,
1,26.068500003020745,21,828,178484,832,16.614964,1.175782,11.26812,
1,48.18259999592556,39,956,178532,833,18.207507,2.28606,12.181,
1,2686.1280999946757,21,725,178508,834,19.616059,4.93846,17.31555,
1,82.81139999598963,21,744,178492,835,16.821128,4.631352,20.15945,
1,67.47180000093067,35,638,178452,836,14.856345,2.098614,12.52999,
1,59.673299998394214,40,854,178476,837,17.841376,3.235419,12.60527,
1,100.30639999604318,20,728,178468,838,12.197578,2.394916,12.24383,
1,31.03420000115875,21,604,178492,839,12.06909,2.236204,17.78571,
1,71.70160000532633,20,688,178488,840,15.741517,2.447807,16.55945,
1,22.148500000184868,35,824,178476,841,16.193148,1.117902,12.52999,
1,64.36740000208374,39,1030,178560,842,19.591321,1.84444,13.44171,
1,35.49070000008214,38,946,178564,843,12.672988,3.424233,12.66873,
1,92.59749999910127,39,1029,178564,844,17.368377,2.283513,14.18571,
1,68.71699999464909,30,877,178468,845,19.323644,1.618112,15.12805,
1,72.02709999546641,59,1038,178528,846,13.376026,4.374536,12.52999,
1,64.5890000014333,21,661,178468,847,15.593069,3.239132,10.95833,
1,62.384800003201235,38,1019,178564,848,18.142316,2.902071,12.48852,
1,72.2475000002305,20,806,178488,849,19.123659,1.895608,13.35946,
1,29.6022999973502,21,696,178456,850,15.916361,1.679624,18.72805,
1,68.73150000319583,35,831,178480,851,13.903432,3.453555,12.52999,
1,36.791600003198255,38,1015,178540,852,16.815988,2.525232,11.23361,
1,2351.3444000054733,21,679,178484,853,12.073217,2.79329,12.22512,
1,78.64329999574693,38,1053,178544,854,14.157771,4.981119,16.66708,
1,62.37180000607623,21,769,180532,855,16.627684,4.542716,15.12805,
1,93.36210000037681,53,738,180528,856,17.530019,1.365698,12.52999,
1,110.9922000032384,38,794,180540,857,15.925566,4.798826,13.31439,
1,35.58360000170069,21,649,180524,858,16.250913,1.565542,12.53507,
1,29.55689999362221,39,805,180536,859,18.099835,4.11203,13.06708,
1,88.95739999570651,21,649,180460,860,17.876295,3.642869,17.43434,
1,133.55610000144225,35,777,180520,861,18.807097,2.721275,12.52999,
1,54.88159999367781,39,1019,178548,862,14.722616,4.582446,12.92297,
1,59.43280000064988,21,760,178476,863,12.686049,4.876447,12.18408,
1,42.375600001832936,21,864,178468,864,13.427249,2.337262,12.07566,
1,62.98450000031153,38,954,178564,865,18.414884,1.499665,14.79042,
1,110.14040000009118,69,1043,178564,866,14.983122,3.59528,12.52999,
1,87.35420000448357,79,1034,178492,867,14.644703,4.379915,12.52999,
1,26.712400001997594,39,1042,178564,868,14.355224,3.359313,10.4,
1,54.763400003139395,39,940,178564,869,14.821006,1.438648,14.0,
1,33.63829999580048,39,1022,178564,870,14.227421,4.264646,17.6,
1,49.39200000080746,38,974,178564,871,14.535543,2.381232,21.2,
1,25.13639999961015,35,854,178712,872,19.108514,4.663024,12.52999,
1,32.35419999691658,38,954,178564,873,16.592312,1.4416,12.72342,
1,69.92880000325385,39,1014,178372,874,14.073685,4.166021,11.35776,
1,98.44019999582088,21,743,178716,875,15.033839,4.712845,15.00916,
1,87.78059999895049,39,1024,178564,876,15.033458,4.948132,17.6,
1,47.51540000142995,59,998,178524,877,17.244478,2.115019,12.52999,
1,50.4605999958585,21,633,178480,878,16.377558,4.201335,13.77369,
1,60.55899999773828,21,678,178468,879,13.985505,2.180933,12.14185,
1,46.81910000363132,38,1019,178524,880,15.331321,2.451473,12.4718,
1,33.01890000147978,21,796,178488,881,19.515796,3.588664,14.0,
1,58.915699999488425,59,909,178688,882,16.718808,4.786978,12.52999,
1,22.769000002881512,21,737,178688,883,15.215692,3.744797,13.9035,
1,35.17999999894528,23,769,178496,884,13.3484,4.335509,12.01766,
1,40.55009999865433,21,584,178496,885,14.625169,2.912421,14.76672,
1,23.82410000427626,21,788,178672,886,12.219657,1.587506,15.94588,
1,48.13740000099642,64,967,178532,887,18.514948,3.703118,12.52999,
1,55.756299996573944,38,1043,178532,888,12.039414,4.047012,11.63215,
1,35.55619999679038,26,821,178688,889,17.014494,4.791946,11.44256,
1,35.86640000139596,38,1038,178532,890,19.443566,2.687136,15.07527,
1,54.07530000229599,21,791,178688,891,12.889125,2.678083,18.66154,
1,23.317899998801295,35,817,178688,892,15.174534,3.000089,12.52999,
1,35.018599999602884,38,958,178532,893,13.994185,2.304925,11.88693,
1,40.74840000248514,21,880,178484,894,12.512214,4.009635,12.59691,
1,51.608800000394695,39,969,178512,895,14.234781,3.723293,11.47617,
1,36.852500001259614,21,784,178692,896,14.213826,4.365448,15.78046,
1,31.93720000126632,35,770,178488,897,13.905967,1.482414,12.52999,
1,52.11620000045514,21,842,178692,898,18.248053,1.912361,11.99331,
1,31.832300002861302,21,804,178484,899,13.396521,3.283821,12.20987,
1,23.68959999876097,21,844,178488,900,12.499737,3.234055,11.2048,
1,53.37809999764431,39,794,178488,901,12.146926,2.713575,19.38046,
1,40.256100000988226,60,1036,178540,902,15.322312,1.341761,12.52999,
1,28.14619999844581,21,562,178496,903,12.65656,3.348177,12.49076,
1,40.372399998886976,21,809,178680,904,12.032959,3.926884,12.38732,
1,31.361900000774767,21,783,178472,905,14.948457,2.051303,13.72046,
1,39.61929999786662,21,627,178496,906,19.608344,1.089486,20.0653,
1,361.85029999614926,60,1007,178192,907,17.015715,1.071465,12.52999,
1,19.904100001440383,21,842,178352,908,15.056021,2.250236,11.10985,
1,42.376199999125674,27,812,178556,909,12.642736,4.132759,10.81692,
1,64.86279999808175,39,1018,178376,910,16.574874,1.309345,13.9065,
1,87.18520000547869,38,980,178408,911,19.817357,1.442965,16.4653,
1,53.953499998897314,35,907,178348,912,15.936627,1.122038,12.52999,
1,51.824199996190146,21,790,178348,913,15.246564,2.966303,12.62199,
1,50.84639999404317,38,963,178400,914,18.85046,3.710183,11.74645,
1,45.037600000796374,39,902,178416,915,14.81822,1.737204,12.9755,
1,75.65369999792892,21,649,178348,916,12.361751,2.31405,18.98733,
1,29.847999998310115,50,836,176004,917,12.50261,1.703623,12.52999,
1,62.19700000656303,79,1079,178408,918,17.205979,1.806202,12.52999,
1,45.707600002060644,38,960,178376,919,14.991347,1.028352,10.4,
1,60.65680000028806,38,1049,178416,920,19.301405,4.363428,14.0,
1,35.84209999826271,39,967,178408,921,12.756959,3.738274,17.6,
1,50.7316000002902,21,662,178332,922,15.934293,4.287567,21.2,
1,96.45340000133729,35,805,178352,923,13.429941,1.720417,12.52999,
1,49.15690000052564,43,999,178376,924,19.632022,1.833054,10.53457,
1,18.641199996636715,21,772,178572,925,15.479943,1.668899,13.86007,
1,40.99590000259923,21,697,178320,926,14.599886,2.321786,14.0,
1,47.442000002774876,39,971,178408,927,16.861652,3.116519,17.6,
1,39.08509999746457,60,1054,178408,928,19.654215,4.231325,12.52999,
1,74.20880000427132,21,752,178332,929,17.947588,2.186859,11.78425,
1,55.53510000027018,38,1041,178408,930,14.422983,2.830018,12.39155,
1,39.694900005997624,21,702,178376,931,14.34693,1.743136,17.24062,
1,31.26219999830937,38,1004,178376,932,13.573443,2.516391,14.0,
1,33.19010000268463,35,845,178348,933,14.689648,4.764401,12.52999,
1,26.73299999878509,39,979,178416,934,16.84021,4.479296,11.31181,
1,21.69310000317637,38,799,178536,935,12.788951,1.156528,13.60518,
1,91.96000000520144,39,1074,178416,936,18.669848,2.749301,14.60625,
1,29.25570000661537,39,994,178788,937,16.405355,2.09086,12.81589,
1,58.07749999803491,36,791,178740,938,15.46572,1.530797,12.52999,
1,22.496999998111278,21,740,178936,939,19.933048,3.198603,12.11563,
1,57.93969999649562,39,1015,178788,940,12.790545,4.406309,12.33061,
1,42.121799997403286,21,645,178912,941,15.440637,3.540789,17.60393,
1,50.21389999456005,39,1029,178768,942,13.258012,2.582354,14.83611,
1,32.819200001540594,41,868,178704,943,15.983896,2.98901,12.52999,
1,33.33859999838751,39,1031,176392,944,18.558049,2.983158,12.05095,
1,67.74220000079367,21,748,178712,945,14.419998,2.071021,11.97898,
1,20.672799997555558,39,1019,178768,946,14.461615,2.889337,14.00393,
1,61.29979999968782,21,789,178912,947,14.114358,1.123786,17.65253,
1,29.313999999430962,35,845,178912,948,13.593889,3.312623,12.52999,
1,40.23229999438627,38,958,178756,949,14.164268,2.327318,12.56874,
1,65.69669999589678,38,1018,178764,950,14.068622,1.387094,12.41178,
1,29.228999999759253,42,969,178756,951,13.443146,2.017923,16.30656,
1,37.48520000226563,43,957,178548,952,18.7148,1.884903,14.05253,
1,32.697400005417876,60,965,178756,953,18.627183,3.973198,12.52999,
1,42.84439999901224,39,1023,178764,954,19.794356,4.014361,11.48159,
1,23.985100000572857,21,824,178708,955,12.920904,4.760171,12.54776,
1,26.11750000505708,21,631,178688,956,18.736757,2.774514,12.73745,
1,41.41109999909531,38,974,178764,957,15.468712,1.123817,17.55309,
1,26.20780000142986,60,1033,178756,958,13.741132,3.859544,12.52999,
1,20.4375000030268,21,842,178708,959,12.884214,4.96698,11.42594,
1,25.56670000194572,20,811,178692,960,12.17346,4.963894,12.23791,
1,38.62180000578519,34,797,178700,961,14.369661,2.843461,16.33745,
1,56.26270000357181,38,1048,178772,962,16.363772,2.158213,13.95309,
1,54.168400005437434,49,834,178712,963,13.763981,1.202277,12.52999,
1,22.014199996192474,21,767,178920,964,18.587464,4.889237,12.60102,
1,23.237400004290976,39,879,178780,965,13.00446,4.439323,12.38181,
1,20.866300001216587,38,1018,178772,966,17.764316,4.000901,13.04582,
1,46.83700000168756,21,728,178720,967,15.102444,1.2303,12.11728,
1,32.3426000031759,60,1038,178772,968,17.523385,4.848506,12.52999,
1,22.729600001184735,43,764,178716,969,17.270066,1.936209,12.52999,
1,39.257699994777795,39,1008,178772,970,16.293882,1.486701,10.4,
1,52.31850000564009,39,954,178772,971,17.743028,3.691457,14.0,
1,30.298400000901893,38,1014,178772,972,15.574352,1.034658,17.6,
1,27.273200001218356,38,952,178772,973,12.482929,3.727911,21.2,
1,52.29959999996936,60,1035,178772,974,17.539307,3.300837,12.52999,
1,29.26090000255499,39,785,178932,975,13.82153,3.652526,13.4668,
1,31.713200005469844,21,727,178948,976,12.844042,3.510722,13.07473,
1,34.82810000423342,38,971,178768,977,16.578543,2.421975,14.47417,
1,39.383000002999324,21,627,178732,978,13.753328,3.898331,17.6,
1,36.849700001766905,64,980,178788,979,13.447936,1.629419,12.52999,
1,81.73990000068443,39,1035,178788,980,17.062113,3.642498,13.76314,
1,39.025099998980295,21,741,178720,981,12.815753,2.049153,11.52993,
1,19.453600005363114,39,1016,178788,982,12.788768,4.655326,10.87417,
1,56.0062000004109,21,755,178744,983,12.067092,2.404046,17.03373,
1,72.6552000051015,35,800,178936,984,13.254568,2.86798,12.52999,
1,27.69020000414457,38,963,178788,985,19.254699,3.829506,10.79037,
1,41.02390000480227,39,938,178796,986,14.88139,1.746615,11.2001,
1,31.791100002010353,38,965,178788,987,17.640097,3.167663,13.78928,
1,50.0878000020748,21,752,178740,988,17.76232,1.179421,14.66372,
1,19.53549999598181,35,728,178936,989,13.385125,2.279493,12.52999,
1,55.74060000071768,21,627,178712,990,15.732294,3.277784,9.508755,
1,34.42989999894053,39,949,178788,991,16.496752,3.171663,13.49795,
1,19.498000001476612,21,808,178948,992,16.528931,2.669902,14.20839,
1,40.62970000086352,38,958,178788,993,14.230503,3.072518,18.26372,
1,24.412099999608472,35,798,178936,994,12.974884,3.997085,12.52999,
1,41.531599999871105,39,952,178788,995,19.623486,1.216386,13.10876,
1,45.18820000521373,21,818,178732,996,18.258617,1.895332,12.0785,
1,105.06460000033258,38,964,178788,997,14.691291,1.134153,13.86176,
1,38.04330000275513,25,885,178736,998,19.752686,3.248382,15.48274,
1,32.41879999404773,35,614,178712,999,12.652651,2.286223,12.52999,
