ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,68.00430000112101,12,1657,182328,123,17.240969,4.654763,16.592,
1,64.56810000054247,11,1618,182344,124,12.522163,4.339953,17.34488,
1,66.95719999879657,12,1698,182328,125,15.054518,2.302182,18.17505,
1,66.64850000015576,91,1744,182344,126,19.952214,4.124762,17.33919,
1,74.72389999929874,12,1676,182332,127,15.884281,2.690514,18.32153,
1,75.93760000054317,12,1657,182348,128,19.020231,1.347259,16.73294,
1,65.17039999926055,12,1580,182348,129,17.66735,4.156618,17.30415,
1,68.58470000042871,11,1268,182348,130,18.393571,2.289147,16.15097,
1,89.02459999990242,90,1746,182332,131,18.373113,1.901314,17.33919,
1,75.13069999913569,12,1606,182352,132,14.898464,2.669792,17.37027,
1,67.40279999939958,12,1593,182332,133,16.33128,1.450455,16.52437,
1,68.24330000017653,12,1268,182352,134,15.255582,1.001203,17.31759,
1,64.63260000055016,13,1662,182348,135,17.955046,4.407504,18.8907,
1,69.524000000456,90,1743,182352,136,13.111453,3.815143,17.33919,
1,413.25049999977637,13,1636,182348,137,18.568825,4.927313,18.3141,
1,96.23509999983071,11,1111,182328,138,18.750324,2.696426,17.92865,
1,69.60629999957746,12,1642,182360,139,19.83751,4.895938,17.34282,
1,81.82680000027176,12,1628,182328,140,16.029416,4.013786,17.06179,
1,100.97419999874546,90,1823,182336,141,19.310701,2.904588,17.33919,
1,100.13769999932265,8,1567,182344,142,18.91029,3.806274,17.72059,
1,91.36450000005425,11,1663,182344,143,14.351394,4.070609,17.80875,
1,94.26739999980782,12,1697,182340,144,16.565478,1.375381,17.31552,
1,86.02450000034878,12,1633,182328,145,15.131043,1.294964,18.30133,
1,76.15070000065316,91,1792,182340,146,15.809336,2.714158,17.33919,
1,71.21220000044559,12,1629,182356,147,15.3899,3.345201,17.1489,
1,96.59069999906933,12,1699,182340,148,12.981525,4.735076,17.80586,
1,119.97059999885096,12,1587,182360,149,17.472404,4.295125,17.31607,
1,85.75279999968188,11,1565,182372,150,19.17441,3.33328,17.23713,
1,84.4336000009207,92,1778,182348,151,12.321746,3.845947,17.33919,
1,72.01510000049893,59,1673,182340,152,16.552207,4.303829,17.33919,
1,71.64499999998952,13,1659,182368,153,16.257284,4.252976,10.4,
1,70.70220000059635,13,1656,182340,154,19.976082,2.402219,14.0,
1,68.73950000044715,12,1551,182364,155,13.368172,2.566699,17.6,
1,66.97770000027958,12,1552,182372,156,18.0244,2.756916,21.2,
1,76.44770000115386,4,1665,182344,157,16.707041,1.509434,17.33919,
1,83.17429999988235,11,1616,182348,158,17.808988,2.12033,11.6807,
