ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,65.81429999641841,21.0,744.0,181200.0,309,13.150602,3.995599,17.0,17.0
1,67.57720000314293,54.0,1023.0,181244.0,310,17.349825,2.717483,16.0,16.0
1,63.56180000148015,20.0,655.0,181188.0,311,13.094138,3.654735,15.0,15.0
1,40.406500003882684,54.0,1023.0,181248.0,312,17.999646,1.655771,16.0,16.0
1,73.2239999997546,38.0,937.0,181224.0,313,17.514414,2.422548,17.0,17.0
1,27.114299999084324,50.0,826.0,181200.0,314,19.320949,4.006159,18.0,18.0
1,55.67940000037197,21.0,842.0,181192.0,315,14.189849,4.752105,17.0,17.0
1,31.906100004562177,29.0,823.0,181208.0,316,12.201862,1.739296,18.0,18.0
1,41.6241999992053,21.0,582.0,181204.0,317,13.935224,3.92832,19.0,19.0
1,69.46819999575382,29.0,799.0,181212.0,318,16.209344,2.857502,18.0,18.0
1,69.63540000288049,41.0,689.0,181184.0,319,13.780267,4.025868,17.0,17.0
1,42.02660000009928,62.0,1015.0,181232.0,320,12.936851,1.989365,18.0,18.0
1,52.80779999884544,38.0,945.0,181220.0,321,18.450883,2.80419,19.0,19.0
1,3176.2862999967183,49.0,829.0,181168.0,322,19.014542,3.406656,20.0,20.0
1,79.5778000028804,20.0,656.0,180948.0,323,18.316357,1.749613,19.0,19.0
1,30.493500002194196,54.0,833.0,180940.0,324,14.529775,2.506824,18.0,18.0
1,77.77680000435794,20.0,620.0,180940.0,325,15.953594,2.889868,17.0,17.0
1,29.219299998658244,50.0,696.0,180952.0,326,18.579729,1.692762,18.0,18.0
1,32.334700001229066,39.0,654.0,180932.0,327,18.811887,4.556185,19.0,19.0
1,58.30360000254586,28.0,671.0,180944.0,328,12.604152,1.037561,18.0,18.0
1,31.316000000515487,39.0,941.0,180984.0,329,14.342024,2.602979,17.0,17.0
1,37.592900000163354,29.0,817.0,180956.0,330,19.763595,1.285634,18.0,18.0
1,38.95840000041062,24.0,786.0,180952.0,331,18.250442,2.9017,19.0,19.0
1,40.81130000122357,29.0,804.0,180932.0,332,13.038988,2.464321,18.0,18.0
1,46.766999999817926,38.0,962.0,180980.0,333,15.047211,1.97429,19.0,19.0
1,26.297700002032798,29.0,768.0,180932.0,334,14.35491,2.679675,20.0,20.0
1,3461.17950000189,39.0,944.0,180964.0,335,19.698091,2.835442,21.0,21.0
0,7185.7564999954775,,,,336,19.60108,1.122128,,20.0
1,35.26820000115549,21.0,745.0,183004.0,337,12.528882,1.111264,21.0,21.0
1,56.9277000031434,29.0,637.0,182788.0,338,17.327557,1.880931,22.0,22.0
1,37.544999999227,42.0,943.0,182832.0,339,16.611361,4.181465,23.0,23.0
1,30.795500002568588,29.0,620.0,182784.0,340,14.654511,1.98271,22.0,22.0
1,91.67620000516763,38.0,928.0,182800.0,341,17.803269,2.903591,21.0,21.0
1,43.687100005627144,29.0,824.0,182776.0,342,13.193681,1.34978,22.0,22.0
1,105.33919999579666,21.0,681.0,182792.0,343,17.89734,4.441649,23.0,23.0
1,81.88770000560908,57.0,971.0,182744.0,344,19.122897,3.040356,22.0,22.0
1,41.81879999669036,21.0,576.0,182796.0,345,13.227637,1.90263,23.0,23.0
1,32.78429999772925,29.0,622.0,182756.0,346,15.628191,4.407429,23.0,23.0
1,27.50950000336161,38.0,776.0,182800.0,347,17.201579,2.096828,22.0,22.0
1,82.15120000386378,56.0,799.0,180744.0,348,18.047509,2.741761,21.0,21.0
1,59.35670000326354,21.0,662.0,180736.0,349,19.862112,2.714909,20.0,20.0
1,121.54089999967255,29.0,802.0,180740.0,350,18.697571,1.058167,21.0,21.0
1,269.58490000106394,20.0,545.0,180732.0,351,17.74577,2.593914,22.0,22.0
1,105.50640000292333,55.0,984.0,180784.0,352,15.992074,1.795303,21.0,21.0
1,31.770900000992697,38.0,937.0,180784.0,353,19.436092,1.79858,20.0,20.0
1,55.59890000586165,55.0,997.0,180784.0,354,16.492694,3.389382,19.0,19.0
1,34.79939999670023,38.0,962.0,180764.0,355,18.867547,2.866666,20.0,20.0
1,50.66190000070492,54.0,926.0,180788.0,356,18.63913,3.095586,21.0,21.0
1,48.0117999977665,20.0,721.0,180936.0,357,19.650677,3.866431,22.0,22.0
1,63.04969999473542,29.0,816.0,180936.0,358,19.296842,4.769442,23.0,23.0
1,62.43399999948451,20.0,724.0,180936.0,359,18.417969,1.48947,22.0,22.0
1,56.39820000214968,54.0,1006.0,180776.0,360,12.995429,3.464967,21.0,21.0
1,106.95080000004964,38.0,949.0,180784.0,361,14.169653,2.540609,22.0,22.0
1,68.12530000024708,48.0,971.0,180716.0,362,13.390625,4.048687,23.0,23.0
1,30.81009999732487,38.0,919.0,180768.0,363,18.835982,1.531219,22.0,22.0
1,234.20500000065658,50.0,1006.0,180768.0,364,16.134679,2.580052,21.0,21.0
1,38.41370000009192,38.0,808.0,180736.0,365,18.320123,2.859969,20.0,20.0
1,36.09829999913927,50.0,820.0,180736.0,366,17.846472,3.264416,19.0,19.0
1,36.358500001369976,38.0,931.0,180792.0,367,19.825985,2.678532,20.0,20.0
1,30.631000001449138,55.0,1019.0,180760.0,368,19.901367,2.661754,19.0,19.0
1,34.17940000508679,39.0,928.0,180772.0,369,13.461349,4.128324,18.0,18.0
1,37.88680000434397,29.0,776.0,180936.0,370,14.173752,3.263019,19.0,19.0
1,94.52779999992345,39.0,937.0,180800.0,371,17.168121,1.798709,18.0,18.0
1,41.47469999588793,29.0,778.0,180940.0,372,12.275255,4.948133,17.0,17.0
1,39.75910000008298,43.0,922.0,180792.0,373,18.539121,1.494821,18.0,18.0
1,55.25829999533016,42.0,829.0,180744.0,374,18.783755,2.032521,19.0,19.0
1,31.287099998735357,38.0,927.0,180788.0,375,13.978278,4.090465,20.0,20.0
1,33.64249999867752,29.0,694.0,180744.0,376,18.058896,4.383829,21.0,21.0
1,36.387799998919945,21.0,728.0,180728.0,377,13.093216,3.990345,20.0,20.0
1,43.9057000039611,55.0,1022.0,180772.0,378,15.758591,2.303534,21.0,21.0
1,30.254200006311294,21.0,739.0,180736.0,379,17.874423,4.380572,22.0,22.0
1,35.770800001046155,54.0,1005.0,180780.0,380,14.579686,1.619246,21.0,21.0
1,50.01769999944372,38.0,943.0,180796.0,381,19.933478,4.67676,20.0,20.0
1,19.96109999890905,28.0,763.0,180924.0,382,14.318729,4.257657,21.0,21.0
1,33.03520000190474,38.0,940.0,180756.0,383,12.717546,4.650184,20.0,20.0
1,24.63780000107363,54.0,1006.0,180764.0,384,18.197218,1.787452,21.0,21.0
1,57.56639999890467,38.0,930.0,180760.0,385,14.365498,3.382219,22.0,22.0
1,40.50000000279397,29.0,881.0,180712.0,386,14.846061,3.944935,23.0,23.0
1,41.69740000361344,38.0,920.0,180764.0,387,16.738903,1.828115,22.0,22.0
1,23.105300002498552,50.0,1004.0,180800.0,388,16.880876,1.056236,23.0,23.0
1,41.22479999932693,26.0,732.0,180724.0,389,12.893983,1.644831,23.0,23.0
1,30.82120000181021,29.0,845.0,180736.0,390,14.829422,1.047639,22.0,22.0
1,22.61500000167871,38.0,839.0,180788.0,391,19.43926,1.958036,21.0,21.0
1,34.224499999254476,55.0,980.0,180784.0,392,14.165108,2.502569,22.0,22.0
1,23.048800001561176,26.0,685.0,180944.0,393,19.52591,2.407277,23.0,23.0
1,30.130899998766836,29.0,760.0,180936.0,394,15.449063,2.194029,22.0,22.0
1,28.345200000330806,38.0,839.0,180800.0,395,19.80996,2.459429,21.0,21.0
1,31.56249999301508,55.0,978.0,180780.0,396,12.668299,3.63193,22.0,22.0
1,18.20840000436874,21.0,808.0,180732.0,397,17.732839,2.488964,21.0,21.0
1,64.50570000015432,29.0,626.0,180708.0,398,13.691081,2.637006,22.0,22.0
1,36.871399999654386,20.0,775.0,180732.0,399,15.512546,4.981199,23.0,23.0
1,36.67439999844646,29.0,618.0,180936.0,400,18.867483,3.483636,22.0,22.0
1,51.18909999873722,38.0,940.0,180784.0,401,13.551344,3.751658,23.0,23.0
1,26.501100001041777,29.0,804.0,180744.0,402,18.071992,1.301555,22.0,22.0
1,23.484199999074917,38.0,947.0,180784.0,403,15.035892,2.307391,21.0,21.0
1,45.910799999546725,55.0,1018.0,180784.0,404,16.563451,3.612213,20.0,20.0
1,19.34620000247378,20.0,765.0,180940.0,405,13.451102,2.878638,21.0,21.0
1,29.064599999401253,54.0,1001.0,180792.0,406,19.937343,1.063411,20.0,20.0
1,73.61839999794029,20.0,744.0,180736.0,407,14.967949,2.33725,19.0,19.0
1,31.967499999154825,29.0,824.0,180728.0,408,15.244664,4.476775,18.0,18.0
1,31.86209999694256,38.0,745.0,180936.0,409,15.50644,4.532312,17.0,17.0
1,24.815099997795187,29.0,787.0,180940.0,410,16.604319,2.698471,18.0,18.0
1,27.808099999674596,21.0,580.0,180748.0,411,14.018425,4.294455,19.0,19.0
1,24.975100001029205,29.0,813.0,180924.0,412,17.153604,1.848904,18.0,18.0
1,88.50359999632929,38.0,916.0,180760.0,413,13.040564,1.501725,19.0,19.0
1,70.46299999637995,55.0,1010.0,180772.0,414,19.272576,2.613566,20.0,20.0
1,23.80059999995865,20.0,577.0,180720.0,415,18.562462,4.581448,21.0,21.0
1,46.689800001331605,54.0,859.0,180720.0,416,13.810664,1.130289,20.0,20.0
1,30.064700004004408,21.0,720.0,180964.0,417,13.442689,4.091915,19.0,19.0
1,29.36299999419134,55.0,1010.0,180784.0,418,12.123305,3.256528,20.0,20.0
1,33.01449999707984,39.0,935.0,180784.0,419,13.530134,4.066643,21.0,21.0
1,23.482800002966542,55.0,1005.0,180796.0,420,15.835006,3.19632,20.0,20.0
1,42.073000004165806,40.0,930.0,180784.0,421,14.347266,2.826314,21.0,21.0
1,21.742899996752385,55.0,1017.0,180796.0,422,12.365701,4.238079,22.0,22.0
1,26.59020000282908,21.0,578.0,180736.0,423,19.259991,4.01059,23.0,23.0
1,36.77530000277329,59.0,1011.0,180784.0,424,15.964978,4.375137,22.0,22.0
1,25.391399998625275,42.0,936.0,180776.0,425,12.030567,3.66383,23.0,23.0
1,39.25349999917671,51.0,889.0,180704.0,426,18.139087,2.306625,22.0,22.0
1,43.121899994730484,22.0,764.0,180932.0,427,18.852574,1.00076,23.0,23.0
1,21.51640000374755,29.0,787.0,180736.0,428,17.056962,2.204096,23.0,23.0
1,57.65830000018468,38.0,939.0,180760.0,429,17.029023,2.005435,22.0,22.0
1,33.545199999934994,28.0,807.0,180924.0,430,13.678239,3.504642,21.0,21.0
1,54.67289999796776,39.0,931.0,180776.0,431,15.975479,1.749123,22.0,22.0
1,25.263399998948444,54.0,1008.0,180776.0,432,19.089399,4.529547,23.0,23.0
1,31.589700003678445,38.0,951.0,180788.0,433,16.396547,3.824384,22.0,22.0
1,40.08089999842923,54.0,1023.0,180908.0,434,15.611094,4.205773,21.0,21.0
1,30.069500004174188,21.0,606.0,180728.0,435,18.67085,4.056639,20.0,20.0
1,34.76729999965755,29.0,675.0,180724.0,436,13.945191,1.097954,21.0,21.0
1,28.592399998160545,38.0,958.0,180792.0,437,17.266025,2.645031,22.0,22.0
1,39.325099998677615,29.0,751.0,180748.0,438,19.154087,4.43939,23.0,23.0
1,63.18250000185799,47.0,945.0,180780.0,439,16.270017,2.509777,22.0,22.0
1,31.52089999639429,55.0,741.0,180728.0,440,17.703916,3.837479,21.0,21.0
1,28.15549999650102,38.0,941.0,180772.0,441,17.458263,4.369696,20.0,20.0
1,23.39880000363337,54.0,994.0,180792.0,442,16.618549,3.064174,21.0,21.0
1,46.78309999871999,38.0,932.0,180780.0,443,16.135265,4.555923,22.0,22.0
1,38.74029999860795,55.0,987.0,180792.0,444,14.934009,4.367663,21.0,21.0
1,42.99690000334522,39.0,957.0,180792.0,445,16.039117,1.341356,22.0,22.0
1,71.57759999972768,54.0,991.0,180784.0,446,15.591856,2.164786,23.0,23.0
1,53.23620000126539,38.0,860.0,180788.0,447,16.22308,4.413239,23.0,23.0
1,48.4065000055125,55.0,997.0,180784.0,448,13.435644,2.900898,22.0,22.0
1,65.0145000035991,31.0,881.0,180724.0,449,16.660018,4.079281,21.0,21.0
1,53.04769999929704,45.0,874.0,180736.0,450,19.527816,3.202432,22.0,22.0
1,248.18349999986822,38.0,923.0,180796.0,451,19.372944,2.346236,21.0,21.0
1,35.06520000519231,36.0,787.0,180728.0,452,18.114558,4.054902,20.0,20.0
1,35.4455999986385,20.0,585.0,180740.0,453,16.410232,1.695155,21.0,21.0
1,36.66669999802252,62.0,689.0,180736.0,454,15.089634,2.1634,22.0,22.0
1,33.576399997400586,20.0,654.0,180748.0,455,19.735029,3.57849,23.0,23.0
1,65.58819999918342,29.0,783.0,180736.0,456,19.272303,2.184639,22.0,22.0
1,41.03049999685027,20.0,736.0,180744.0,457,15.43152,3.269489,21.0,21.0
1,75.54220000019995,55.0,976.0,180784.0,458,14.837825,2.825999,22.0,22.0
1,115.67379999905825,21.0,841.0,180736.0,459,16.794456,1.113144,21.0,21.0
1,66.91739999951096,55.0,999.0,180784.0,460,14.718489,1.000887,22.0,22.0
1,3191.7365999979666,21.0,732.0,180744.0,461,15.860301,3.432003,23.0,23.0
1,26.76939999946626,28.0,730.0,180508.0,462,12.743924,1.968378,22.0,22.0
1,27.95709999918472,21.0,602.0,180524.0,463,18.431935,4.361126,21.0,21.0
1,84.53919999737991,54.0,1012.0,180552.0,464,15.101866,4.256895,22.0,22.0
1,39.14049999730196,20.0,594.0,180504.0,465,14.217122,3.824433,21.0,21.0
1,40.554100000008475,28.0,801.0,180500.0,466,16.363653,2.760396,22.0,22.0
1,24.079100003291387,20.0,647.0,180496.0,467,17.251538,1.053563,21.0,21.0
1,78.28199999494245,29.0,704.0,180512.0,468,13.299548,2.175294,20.0,20.0
0,5067.458999998053,,,,469,17.444501,3.824941,,19.0
1,334.33920000243234,34.0,852.0,178536.0,470,17.446087,4.070468,18.0,18.0
1,103.94090000045253,21.0,654.0,178536.0,471,12.636412,1.423556,19.0,19.0
1,3182.836599997245,55.0,997.0,178564.0,472,18.842809,2.427351,20.0,20.0
1,85.5331999991904,21.0,620.0,178324.0,473,16.54697,3.014011,21.0,21.0
1,108.24330000468763,54.0,1056.0,178356.0,474,17.013301,1.307787,20.0,20.0
1,41.29119999561226,21.0,716.0,178320.0,475,18.158322,1.493609,19.0,19.0
1,96.63169999839738,28.0,826.0,178296.0,476,17.450996,2.608568,18.0,18.0
1,45.06440000113798,38.0,917.0,178348.0,477,15.938093,3.686775,17.0,17.0
1,26.250599999912083,54.0,1027.0,178340.0,478,14.968022,1.18415,18.0,18.0
1,119.31009999534581,38.0,761.0,178304.0,479,19.713692,3.090708,19.0,19.0
1,72.7645000006305,55.0,858.0,178308.0,480,17.937157,3.125179,18.0,18.0
1,111.66429999866523,21.0,769.0,178304.0,481,18.557495,3.258465,17.0,17.0
1,37.014399997133296,48.0,850.0,178328.0,482,12.982055,3.567626,18.0,18.0
1,27.41799999785144,21.0,578.0,178320.0,483,13.381925,4.294617,19.0,19.0
1,33.50260000297567,29.0,846.0,178328.0,484,17.448493,4.759235,20.0,20.0
1,28.973799999221228,38.0,921.0,178380.0,485,17.032646,1.900652,19.0,19.0
0,5030.423500000325,,,,486,16.4571,4.087089,,18.0
1,4153.838600002928,38.0,976.0,178360.0,487,17.695106,2.369187,19.0,19.0
1,326.1296999990009,29.0,860.0,180024.0,488,17.242809,4.741076,20.0,20.0
1,27.01830000296468,38.0,722.0,180044.0,489,17.47848,2.469206,19.0,19.0
1,30.029200002900325,54.0,1022.0,180092.0,490,19.286067,4.310497,18.0,18.0
1,96.14220000366913,21.0,673.0,180044.0,491,18.84147,1.427366,19.0,19.0
1,32.284000000800006,29.0,725.0,180064.0,492,14.326631,4.160511,20.0,20.0
1,35.20080000453163,21.0,672.0,180068.0,493,14.19846,1.294824,19.0,19.0
1,74.77690000087023,55.0,822.0,180276.0,494,17.466128,4.19708,18.0,18.0
1,35.724599998502526,21.0,787.0,180056.0,495,17.134142,2.379373,19.0,19.0
1,91.56280000024708,29.0,786.0,180256.0,496,16.478187,1.08608,18.0,18.0
1,25.947599999199156,21.0,725.0,180272.0,497,16.501293,4.427205,17.0,17.0
1,54.53090000082739,55.0,1038.0,180124.0,498,12.624426,2.533278,18.0,18.0
1,39.65700000117067,20.0,707.0,180096.0,499,13.31891,2.520032,19.0,19.0
1,66.12960000347812,29.0,730.0,180076.0,500,12.104061,4.311052,20.0,20.0
1,61.88780000229599,20.0,683.0,180064.0,501,15.969946,2.743672,19.0,19.0
1,68.63520000479184,28.0,857.0,180056.0,502,16.814358,4.400113,18.0,18.0
1,383.85240000206977,38.0,940.0,179744.0,503,14.330086,2.070068,19.0,19.0
1,1561.2769999934244,28.0,771.0,180044.0,504,12.395954,2.065596,18.0,18.0
1,44.31490000570193,38.0,943.0,180112.0,505,12.529695,1.166234,19.0,19.0
1,64.46909999795025,29.0,817.0,180076.0,506,16.421844,1.73534,20.0,20.0
1,55.25140000099782,21.0,764.0,180080.0,507,12.594062,4.666859,21.0,21.0
1,33.48140000161948,29.0,824.0,180268.0,508,13.189871,1.379323,20.0,20.0
1,44.21800000272924,25.0,743.0,180244.0,509,19.765424,3.667868,19.0,19.0
1,29.669399998965673,55.0,1007.0,180112.0,510,17.806032,3.252816,20.0,20.0
1,37.270500004524365,21.0,717.0,180252.0,511,12.563118,4.367509,19.0,19.0
1,45.60889999993378,58.0,1013.0,180112.0,512,15.344232,2.569871,20.0,20.0
1,55.45600000186823,21.0,758.0,180032.0,513,13.082474,1.45288,19.0,19.0
1,35.940100002335384,28.0,842.0,180076.0,514,16.177967,3.274974,18.0,18.0
1,55.064399995899294,21.0,664.0,180020.0,515,16.149484,3.452499,17.0,17.0
1,22.40689999598544,29.0,785.0,180060.0,516,19.021148,3.016819,16.0,16.0
1,27.69040000566747,20.0,586.0,180072.0,517,15.033181,2.026291,17.0,17.0
1,52.49539999931585,54.0,1033.0,180108.0,518,14.454773,3.243228,18.0,18.0
1,48.57410000113305,38.0,960.0,180100.0,519,18.362979,2.764484,19.0,19.0
1,27.1677000055206,29.0,778.0,180048.0,520,12.326099,1.752618,18.0,18.0
1,73.65690000005998,38.0,943.0,180140.0,521,12.725218,2.333374,17.0,17.0
1,126.4459000012721,54.0,1019.0,180108.0,522,17.475013,3.362859,16.0,16.0
1,31.725700006063562,38.0,791.0,180068.0,523,17.297021,2.818381,17.0,17.0
1,20.110099998419173,28.0,776.0,180272.0,524,12.878244,2.185024,16.0,16.0
1,38.18830000091111,21.0,581.0,180072.0,525,16.087684,2.98866,15.0,15.0
1,20.187000001897104,29.0,774.0,180272.0,526,13.949291,4.301206,14.0,14.0
1,113.87130000366597,21.0,737.0,180060.0,527,15.466507,4.381825,13.0,13.0
1,27.05240000068443,54.0,1001.0,180112.0,528,14.123941,4.767758,14.0,14.0
1,31.87729999626754,26.0,817.0,180268.0,529,12.894859,4.07673,13.0,13.0
1,39.228100002219435,54.0,1004.0,180132.0,530,12.161492,1.945283,14.0,14.0
1,35.881800002243835,21.0,771.0,180080.0,531,18.964426,2.40042,15.0,15.0
1,47.3786000002292,60.0,1016.0,180124.0,532,19.459836,4.717668,16.0,16.0
1,34.44399999716552,34.0,790.0,180268.0,533,18.401541,2.584422,15.0,15.0
1,49.26260000502225,54.0,1007.0,180084.0,534,18.866148,2.828417,14.0,14.0
1,66.63249999837717,38.0,967.0,180124.0,535,13.009378,4.407833,13.0,13.0
1,25.765700003830716,54.0,1009.0,180120.0,536,18.529974,1.542262,14.0,14.0
1,36.81990000040969,32.0,813.0,180068.0,537,18.932212,3.075852,15.0,15.0
1,24.902500001189765,54.0,1013.0,180104.0,538,17.948726,2.072704,14.0,14.0
1,23.342599997704383,21.0,589.0,180068.0,539,13.723692,4.393251,13.0,13.0
1,43.977400004223455,55.0,941.0,180116.0,540,16.80171,1.590822,14.0,14.0
1,41.206299996702,20.0,715.0,180072.0,541,14.926961,4.436143,15.0,15.0
1,38.272999998298474,54.0,1029.0,180116.0,542,15.746269,2.347412,14.0,14.0
1,43.73360000317916,39.0,774.0,180060.0,543,14.727631,4.298577,13.0,13.0
1,56.031200001598336,54.0,1041.0,180120.0,544,15.634392,4.793414,12.0,12.0
1,28.23540000099456,38.0,933.0,180136.0,545,14.497601,4.025921,13.0,13.0
1,29.312100006791297,57.0,1026.0,180132.0,546,14.285644,4.071355,12.0,12.0
1,34.677299998293165,21.0,708.0,180280.0,547,12.140784,1.519284,13.0,13.0
1,41.69750000437489,54.0,1023.0,180096.0,548,14.074055,4.480368,14.0,14.0
1,26.144299998122733,38.0,937.0,180124.0,549,14.579987,2.934102,13.0,13.0
1,22.07060000364436,29.0,800.0,180076.0,550,12.856356,3.266713,14.0,14.0
1,81.02990000043064,20.0,573.0,180068.0,551,12.767956,1.566409,13.0,13.0
1,49.64330000075279,55.0,1029.0,180108.0,552,18.407779,1.975641,12.0,12.0
1,27.225199999520555,20.0,717.0,180084.0,553,12.49003,3.4073,11.0,11.0
1,42.52700000506593,54.0,995.0,180120.0,554,13.172001,1.211267,12.0,12.0
1,55.344400003377814,38.0,949.0,180124.0,555,18.644419,2.588731,13.0,13.0
1,34.24240000458667,50.0,970.0,180084.0,556,18.923801,3.976126,14.0,14.0
1,36.721799995575566,20.0,590.0,180064.0,557,13.607712,1.339245,13.0,13.0
1,41.282500002125744,29.0,767.0,180072.0,558,13.370858,2.978321,12.0,12.0
1,82.4192999934894,20.0,592.0,180040.0,559,14.861985,4.327928,11.0,11.0
1,20.07929999672342,54.0,1014.0,180092.0,560,15.753927,3.218999,12.0,12.0
1,41.08859999541892,38.0,929.0,180124.0,561,15.099618,4.019601,13.0,13.0
1,61.64449999778299,54.0,1015.0,180124.0,562,17.511518,3.743089,14.0,14.0
1,24.07859999948414,38.0,944.0,180128.0,563,18.172755,2.594425,13.0,13.0
1,25.145399995381013,59.0,1002.0,180112.0,564,12.952687,4.271734,12.0,12.0
1,43.75589999835938,20.0,684.0,180068.0,565,14.76418,3.76705,11.0,11.0
1,33.02799999801209,55.0,997.0,180120.0,566,19.907727,3.807047,10.0,10.0
1,36.09190000133822,21.0,771.0,180060.0,567,19.253486,1.05342,11.0,11.0
1,31.926600000588223,55.0,932.0,180132.0,568,16.82974,1.389291,12.0,12.0
1,34.10699999949429,38.0,777.0,180064.0,569,18.980037,4.840991,13.0,13.0
1,22.134799997729715,28.0,624.0,180056.0,570,12.273229,1.533045,12.0,12.0
1,49.54150000412483,38.0,939.0,180128.0,571,18.662088,3.747546,11.0,11.0
1,25.209999999788124,29.0,787.0,180092.0,572,19.853262,4.026037,10.0,10.0
1,26.02630000183126,20.0,716.0,180276.0,573,16.753521,3.156973,11.0,11.0
1,35.10320000350475,28.0,692.0,180064.0,574,12.078939,4.135259,10.0,10.0
1,44.434900002670474,38.0,951.0,180128.0,575,15.072014,1.426613,11.0,11.0
1,20.951200000126846,54.0,1006.0,180100.0,576,16.374678,2.479851,12.0,12.0
1,28.868100002000574,38.0,790.0,180060.0,577,16.846864,1.066689,11.0,11.0
1,41.80350000387989,29.0,777.0,180256.0,578,13.319809,3.159324,10.0,10.0
1,22.374300002411474,21.0,745.0,180260.0,579,16.879259,1.328857,11.0,11.0
1,67.54990000627004,55.0,1011.0,180100.0,580,17.091023,4.364885,12.0,12.0
1,40.45929999847431,38.0,961.0,180104.0,581,14.294269,3.085323,11.0,11.0
1,29.00699999736389,54.0,1021.0,180100.0,582,19.248954,3.811839,10.0,10.0
1,59.57910000142874,47.0,936.0,180120.0,583,13.653779,4.865971,11.0,11.0
1,19.733099994482473,45.0,781.0,180276.0,584,14.7366,4.29681,10.0,10.0
1,81.39359999768203,38.0,838.0,180120.0,585,15.62014,4.15907,9.0,9.0
1,39.82660000474425,55.0,1013.0,180112.0,586,19.367381,4.610893,8.0,8.0
1,70.367600004829,38.0,849.0,180128.0,587,18.43682,2.291889,9.0,9.0
1,29.542899996158667,54.0,1047.0,180084.0,588,19.301037,1.613359,8.0,8.0
1,102.30500000034226,38.0,720.0,180060.0,589,14.08156,3.585413,7.0,7.0
1,33.121100001153536,33.0,802.0,180040.0,590,17.985449,1.201345,8.0,8.0
1,29.222099998150952,38.0,956.0,180100.0,591,14.150913,2.476133,9.0,9.0
1,37.57930000574561,45.0,826.0,180068.0,592,18.777972,1.007669,8.0,8.0
1,35.098100001050625,39.0,942.0,180128.0,593,19.119965,2.338922,7.0,7.0
1,30.38879999803612,29.0,793.0,180080.0,594,16.932588,4.743043,6.0,6.0
1,37.92800000519492,39.0,934.0,180124.0,595,12.492788,3.181014,7.0,7.0
1,33.24429999338463,29.0,739.0,180272.0,596,13.77774,3.80899,8.0,8.0
1,31.355799997982103,38.0,909.0,180104.0,597,18.542547,1.984998,7.0,7.0
1,41.34749999502674,54.0,1027.0,180104.0,598,18.879157,1.709654,8.0,8.0
1,59.06160000449745,38.0,935.0,180120.0,599,15.840578,1.52513,7.0,7.0
1,21.466699996381067,29.0,809.0,180084.0,600,14.460134,2.496508,6.0,6.0
1,119.94830000185175,21.0,750.0,180272.0,601,17.562135,2.2674,5.0,5.0
1,29.25880000111647,41.0,745.0,180076.0,602,16.237243,3.605281,5.0,5.0
1,44.65150000032736,38.0,915.0,180096.0,603,18.285883,2.174154,6.0,6.0
1,44.39730000012787,55.0,1032.0,180124.0,604,12.450796,1.948208,5.0,5.0
1,24.814300006255507,30.0,788.0,180268.0,605,16.367576,4.510709,5.0,5.0
1,31.688300005043857,29.0,775.0,180068.0,606,17.260359,3.429115,6.0,6.0
1,29.337899999518413,38.0,920.0,180120.0,607,12.254179,2.992147,5.0,5.0
1,49.49479999777395,33.0,780.0,180068.0,608,14.647214,2.389666,6.0,6.0
1,27.460099998279475,20.0,821.0,180076.0,609,19.675104,1.65387,5.0,5.0
1,24.779200000921264,29.0,629.0,180080.0,610,12.706942,2.220357,6.0,6.0
1,60.92989999888232,39.0,968.0,180100.0,611,17.141587,2.078434,7.0,7.0
1,21.97639999940293,28.0,782.0,180280.0,612,17.646567,3.780367,8.0,8.0
1,27.844899996125605,38.0,800.0,180276.0,613,15.505553,4.338797,9.0,9.0
1,28.294499999901745,29.0,776.0,180272.0,614,14.590268,3.492775,8.0,8.0
1,44.92420000315178,43.0,927.0,180096.0,615,16.320184,1.286776,9.0,9.0
1,38.891800002602395,29.0,820.0,180080.0,616,14.777806,3.252554,10.0,10.0
1,23.071200004778802,38.0,852.0,180112.0,617,19.80846,4.134607,11.0,11.0
1,27.10020000085933,29.0,744.0,180032.0,618,15.847256,1.785882,10.0,10.0
1,18.97140000073705,38.0,856.0,180112.0,619,14.1597,1.169696,11.0,11.0
1,87.79360000335146,54.0,1036.0,180092.0,620,16.652646,2.696921,12.0,12.0
1,30.975499998021405,38.0,936.0,180104.0,621,17.268342,3.12585,13.0,13.0
1,27.622199995676056,54.0,1014.0,180108.0,622,15.334273,2.408104,12.0,12.0
1,43.66169999411795,38.0,929.0,180108.0,623,12.324978,4.931868,11.0,11.0
1,31.346099996881094,29.0,628.0,180260.0,624,12.601578,1.101864,12.0,12.0
1,29.276300003402866,21.0,765.0,180036.0,625,13.722423,1.544745,13.0,13.0
1,36.77939999761293,47.0,1019.0,180068.0,626,18.355463,1.606519,14.0,14.0
1,36.625299995648675,21.0,710.0,180052.0,627,14.719601,1.052994,13.0,13.0
1,31.93710000050487,55.0,1024.0,180100.0,628,19.452553,2.284162,12.0,12.0
1,26.937000002362765,38.0,910.0,180104.0,629,18.743027,4.847739,11.0,11.0
1,25.171999994199723,53.0,827.0,180036.0,630,17.819616,2.042967,12.0,12.0
1,47.1557999990182,39.0,907.0,180104.0,631,15.937164,4.130608,13.0,13.0
1,27.85089999815682,54.0,1044.0,180104.0,632,17.589169,4.310287,14.0,14.0
